logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,status,neg_log10_FDR,symbol
-0.641752265516785,0.512124969841142,-1.32167017952094,0.226849327881316,0.398088707048349,-5.30047006264219,100129722,NS,0.400020142275612,STPG3-AS1
0.79375717685382,-1.1537176899198,0.918976280496817,0.388095206096201,0.560561232779657,-5.51362878739647,100129726,NS,0.251376940418124,LINC01126
-2.66139060985405,7.84187005701985,-10.7508534255387,1.10696082426023e-05,0.0102021684936367,4.07955070319213,100129792,Down,1.99130750816688,CCDC152
-1.03644575339897,2.7489574234015,-2.98082275259521,0.019904157614534,0.104098855314002,-3.313516560405,100129794,NS,0.982554046027847,SLC25A21-AS1
0.350629622922201,-0.107163901708064,0.574702263618314,0.583051775230542,0.728097769331884,-5.91305801893121,100129827,NS,0.137810299491375,IRAG1-AS1
-0.302463534382861,2.61971079139039,-0.673565267617888,0.521745473525554,0.677836677893451,-6.2619840602848,100129842,NS,0.168874935091788,ZNF737
1.85946238174422,2.01487166778845,3.46700896916859,0.0101249913301086,0.0760017713004519,-2.59922614203314,100129845,NS,1.11917628591595,PCOLCE-AS1
0.747356275947139,-0.494720822418925,1.17399437070915,0.277879173638369,0.454418033566655,-5.36359192917903,100129858,NS,0.342544441990961,SCOC-AS1
2.00867096417127,-0.553418311985844,3.63473756128735,0.00799407052727582,0.0677803929090658,-2.17109986957369,100129878,NS,1.16889591797511,DYM-AS1
0.270501752749799,3.92931391674416,1.0339833501217,0.334722931891922,0.51124517626536,-6.20425160432645,100129917,NS,0.291370776649579,PCGF3-AS1
0.510964995846295,1.50718169737909,1.16358924831129,0.281812191259258,0.458702033671766,-5.65353549412826,100129924,NS,0.338469334403731,TMEM269
-0.656693630215972,5.2388808645544,-2.59654306320569,0.0348429922827953,0.137949150804616,-4.19828639477467,100129931,NS,0.860280968631729,LOC100129931
-1.05086604746013,0.967663637076695,-2.3662672718074,0.0490125566417631,0.1656045634535,-3.96866747508043,100129961,NS,0.780927699825496,CCNT2-AS1
-1.327872755514,2.88609276689352,-2.30203172172226,0.0541099707821489,0.173063579368172,-4.3030233196477,100129973,NS,0.761794318280929,CERNA1
-0.373080076867138,5.88850470458145,-1.53929621057324,0.166577945041284,0.328921878678418,-5.73115105090203,10013,NS,0.482907237878582,HDAC6
1.02425760310988,4.89587263577904,3.28187525528208,0.0130390050630073,0.0855418899725547,-3.18303475187335,100130015,NS,1.06782115861996,URAHP
0.623803293486167,-0.0655328242773813,1.0204884075644,0.340659120941289,0.516634806838943,-5.57194419308607,100130086,NS,0.286816337789375,HSFX2
-0.589223910851414,0.63024940425465,-1.10901297392006,0.303198946510439,0.480860831409219,-5.55409374201544,100130111,NS,0.317980597007345,LCIIAR
-0.483729043661077,0.20247560486926,-0.878457077854858,0.408141571648319,0.579075952029327,-5.70849535132992,100130172,NS,0.237264470151792,FAM13B-AS1
-2.06769441603755,0.501717522094318,-2.49989023278612,0.0403531700685378,0.148753833058377,-3.69169510369573,100130197,NS,0.827531834643754,EFCAB14-AS1
